id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
ent-0260,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : Le decoupage du marche en groupes de clients homogenes ?,la segmentation,un apport personnel,un lead,un persona,A,200,25,Il s'agit de la segmentation.,"entrepreneuriat,glossaire"
ent-0261,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : Le total des ventes realisees sur une periode donnee ?,la valeur ajoutee,un segment de clientele,le chiffre d'affaires,la gouvernance,C,100,20,Il s'agit du chiffre d'affaires.,"entrepreneuriat,glossaire"
ent-0262,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : La capacite a rebondir apres une difficulte ?,une niche de marche,un fournisseur strategique,la ZLECAf,la resilience,D,100,20,Il s'agit de la resilience.,"entrepreneuriat,glossaire"
ent-0263,Entrepreneuriat,entrepreneuriat,challenge,De quel pays Karim Beguir est-il ou est-elle originaire ?,les Etats-Unis,le Congo,le Soudan,la Tunisie,D,300,30,Karim Beguir est originaire de ce pays : la Tunisie.,"entrepreneuriat,figures"
ent-0264,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : L'organisation des flux de marchandises et d'informations ?,une PME,la logistique,un passif,la ZLECAf,B,200,25,Il s'agit de la logistique.,"entrepreneuriat,glossaire"
ent-0265,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : Une taxe sur la consommation collectee par l'entreprise pour l'Etat ?,la TVA,une dette fournisseur,un devis,la RSE,A,200,25,Il s'agit de la TVA.,"entrepreneuriat,glossaire"
ent-0266,Entrepreneuriat,entrepreneuriat,moyen,Une association vous propose un partenariat sans contrepartie claire. Que verifiez-vous ?,Uniquement la reputation,"Ce que chacun apporte et ce que chacun attend, par ecrit",Uniquement le nombre de membres,"Rien, l'intention suffit",B,200,25,Un partenariat se definit par des engagements reciproques.,"entrepreneuriat,mise-en-situation"
ent-0267,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe la delegation ?",Le document par lequel un client confirme sa commande,Le fait de confier une tache et l'autorite necessaire a quelqu'un d'autre,La facon dont l'entreprise cree de la valeur et gagne de l'argent,Une regle internationale qui repartit les frais et risques entre vendeur et acheteur,B,200,25,La delegation : le fait de confier une tache et l'autorite necessaire a quelqu'un d'autre.,"entrepreneuriat,glossaire"
ent-0268,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : Un examen independant des comptes ou des processus de l'entreprise ?,la levee de fonds,un MVP,une rupture de stock,un audit,D,200,25,Il s'agit d'un audit.,"entrepreneuriat,glossaire"
ent-0269,Entrepreneuriat,entrepreneuriat,moyen,Votre production depend de l'electricite et les coupures sont frequentes. Quelle solution structurante ?,Arreter l'activite,Ignorer le probleme,Prevoir une source d'energie de secours et planifier la production,Attendre que le reseau s'ameliore seul,C,200,25,La continuite d'activite se prepare.,"entrepreneuriat,mise-en-situation"
ent-0270,Entrepreneuriat,entrepreneuriat,moyen,Quelle culture d'exportation historique du Nord du Cameroun structure toute une filiere ?,Le cacao,L'hevea,Le coton,La banane dessert,C,200,25,La SODECOTON encadre la filiere cotonniere.,"entrepreneuriat,cameroun"
ent-0271,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un passif ?",Un entrepreneur experimente qui conseille un porteur de projet,Un accord durable entre entreprises pour atteindre un objectif commun,La conservation de documents prouvant les operations realisees,Ce que l'entreprise doit,D,200,25,Un passif : ce que l'entreprise doit.,"entrepreneuriat,glossaire"
ent-0272,Entrepreneuriat,entrepreneuriat,facile,Un ami vous propose de s'associer sans rien ecrire. Que conseillez-vous ?,Commencer sans rien preciser,Refuser toute discussion sur l'argent,Lui donner toute la gestion sans controle,Formaliser l'accord par ecrit avant de commencer,D,100,20,Un accord ecrit previent les conflits futurs.,"entrepreneuriat,mise-en-situation"
ent-0273,Entrepreneuriat,entrepreneuriat,moyen,A quel organisme un employeur camerounais declare-t-il ses salaries ?,A ELECAM,A la CONAC,A l'ANOR,A la CNPS,D,200,25,La Caisse Nationale de Prevoyance Sociale.,"entrepreneuriat,cameroun"
ent-0274,Entrepreneuriat,entrepreneuriat,challenge,Une entreprise realise 5 000 000 FCFA de chiffre d'affaires et 400 000 FCFA de benefice. Quelle est sa rentabilite nette ?,92 %,16 %,8 %,4 %,C,300,30,Rentabilite = benefice / CA x 100 = 8 %.,"entrepreneuriat,calcul,rentabilite"
ent-0275,Entrepreneuriat,entrepreneuriat,challenge,Comment appelle-t-on ceci : L'organisation africaine qui protege la propriete intellectuelle dans ses Etats membres ?,un partenariat,l'OAPI,la segmentation,un mentor,B,300,30,Il s'agit de l'OAPI.,"entrepreneuriat,glossaire"
ent-0276,Entrepreneuriat,entrepreneuriat,moyen,Vous avez peu de moyens pour tester une idee de service. Quelle methode est adaptee ?,Louer un immeuble,Proposer le service manuellement a quelques clients avant d'automatiser,Developper une plateforme complete d'abord,Recruter vingt personnes,B,200,25,Le test manuel valide la demande avant l'investissement technique.,"entrepreneuriat,mise-en-situation"
ent-0277,Entrepreneuriat,entrepreneuriat,facile,Quel avantage le mobile money apporte-t-il a une petite entreprise camerounaise ?,Encaisser rapidement et garder une trace des transactions,Eviter de servir les clients,Garantir des benefices,Supprimer toutes les taxes,A,100,20,Le mobile money securise et trace les encaissements.,"entrepreneuriat,cameroun"
ent-0278,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe l'economie informelle ?",Une personne qui detient des parts dans une societe,Un prelevement obligatoire verse a l'Etat,Le degre auquel l'offre repond aux attentes du client,Les activites economiques exercees hors du cadre officiel enregistre,D,200,25,L'economie informelle : les activites economiques exercees hors du cadre officiel enregistre.,"entrepreneuriat,glossaire"
ent-0279,Entrepreneuriat,entrepreneuriat,moyen,Que signifie le sigle APME dans le monde de l'entreprise ?,Communaute Economique et Monetaire de l'Afrique Centrale,Agence de Promotion des Petites et Moyennes Entreprises,Indicateur Cle de Performance,Organisation pour l'Harmonisation en Afrique du Droit des Affaires,B,200,25,APME : Agence de Promotion des Petites et Moyennes Entreprises.,"entrepreneuriat,sigles"
ent-0280,Entrepreneuriat,entrepreneuriat,moyen,De quel pays Ingvar Kamprad est-il ou est-elle originaire ?,la Tunisie,l'Ethiopie,la Suede,le Soudan,C,200,25,Ingvar Kamprad est originaire de ce pays : la Suede.,"entrepreneuriat,figures"
ent-0281,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un compte de resultat ?","La combinaison produit, prix, distribution et communication",Ce que l'entreprise doit,Le document qui compare les produits et les charges d'un exercice,Un outil structure de collecte de reponses aupres d'un echantillon,C,200,25,Un compte de resultat : le document qui compare les produits et les charges d'un exercice.,"entrepreneuriat,glossaire"
ent-0282,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : Le droit d'exploiter une marque et un savoir-faire contre une redevance ?,la franchise,l'import,un commissaire aux comptes,un questionnaire,A,200,25,Il s'agit de la franchise.,"entrepreneuriat,glossaire"
ent-0283,Entrepreneuriat,entrepreneuriat,challenge,"En entrepreneuriat, que designe l'amortissement ?","Le passage de l'entreprise a un successeur, souvent familial",L'audit approfondi realise par un investisseur avant d'entrer au capital,Le parcours qui mene un prospect de la decouverte a l'achat,La constatation comptable de la perte de valeur d'un bien dans le temps,D,300,30,L'amortissement : la constatation comptable de la perte de valeur d'un bien dans le temps.,"entrepreneuriat,glossaire"
ent-0284,Entrepreneuriat,entrepreneuriat,moyen,Que signifie le sigle CNPS dans le monde de l'entreprise ?,Progiciel de Gestion Integre,Responsabilite Societale des Entreprises,Caisse Nationale de Prevoyance Sociale,Zone de Libre-Echange Continentale Africaine,C,200,25,CNPS : Caisse Nationale de Prevoyance Sociale.,"entrepreneuriat,sigles"
ent-0285,Entrepreneuriat,entrepreneuriat,moyen,Que finance-t-on avec un credit de tresorerie ?,Les besoins courants a court terme,Une acquisition d'entreprise,La construction d'une usine,L'achat d'un terrain,A,200,25,Le credit de tresorerie couvre les decalages de court terme.,"entrepreneuriat,financement"
ent-0286,Entrepreneuriat,entrepreneuriat,moyen,Que signifie iterer sur un produit ?,Le retirer du marche,L'ameliorer par versions successives grace aux retours des utilisateurs,Le vendre une seule fois,Le breveter immediatement,B,200,25,L'iteration est au coeur des methodes agiles.,"entrepreneuriat,methodes"
ent-0287,Entrepreneuriat,entrepreneuriat,moyen,"Comment appelle-t-on ceci : La periode, generalement de douze mois, couverte par les comptes annuels ?",le prix de revient,une licence,un actionnaire,un exercice comptable,D,200,25,Il s'agit d'un exercice comptable.,"entrepreneuriat,glossaire"
ent-0288,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : Le registre ou sont immatriculees les entreprises commerciales ?,un associe,le RCCM,un business model,une dette fournisseur,B,200,25,Il s'agit du RCCM.,"entrepreneuriat,glossaire"
ent-0289,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : Une somme avancee par une banque et remboursee avec interets ?,un entrepreneur,un pret bancaire,un fournisseur strategique,un CRM,B,100,20,Il s'agit d'un pret bancaire.,"entrepreneuriat,glossaire"
ent-0290,Entrepreneuriat,entrepreneuriat,facile,Une entreprise realise 780 000 FCFA de chiffre d'affaires et supporte 640 000 FCFA de charges. Quel est son benefice ?,140 000 FCFA,70 000 FCFA,1 420 000 FCFA,640 000 FCFA,A,100,20,Benefice = CA - charges = 780 000 FCFA - 640 000 FCFA = 140 000 FCFA.,"entrepreneuriat,calcul,resultat"
ent-0291,Entrepreneuriat,entrepreneuriat,moyen,Quel document precise les missions attendues d'un collaborateur ?,Le devis,Le bilan,Le registre du commerce,La fiche de poste,D,200,25,La fiche de poste clarifie le role.,"entrepreneuriat,gestion"
ent-0292,Entrepreneuriat,entrepreneuriat,facile,Vous avez une idee de service mais aucun budget. Quelle premiere etape est la plus raisonnable ?,Louer un immeuble entier,Tester l'idee a petite echelle avec les moyens disponibles,Emprunter 10 millions de FCFA immediatement,Recruter dix salaries,B,100,20,Le test a petite echelle limite le risque financier.,"entrepreneuriat,mise-en-situation"
ent-0293,Entrepreneuriat,entrepreneuriat,moyen,Qu'est-ce qu'un pivot dans une startup ?,Un recrutement massif,Un changement de logo,Un depot de bilan,Un changement de strategie apres les enseignements du marche,D,200,25,Le pivot conserve la vision mais change l'approche.,"entrepreneuriat,methodes"
ent-0294,Entrepreneuriat,entrepreneuriat,challenge,"Une prestation est facturee 1 500 000 FCFA hors taxes. Avec une TVA de 19,25 %, quel est le montant toutes taxes comprises ?",288 750 FCFA,2 250 000 FCFA,1 788 750 FCFA,1 770 000 FCFA,C,300,30,"TTC = HT x 1,1925 = 1 500 000 FCFA x 1,1925 = 1 788 750 FCFA.","entrepreneuriat,calcul,fiscalite"
ent-0295,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : La vente de produits ou services vers un autre pays ?,un incoterm,l'elevator pitch,un plan de croissance,l'export,D,100,20,Il s'agit de l'export.,"entrepreneuriat,glossaire"
ent-0296,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe une SARL ?","Une societe a responsabilite limitee, tres utilisee par les PME",La part du benefice versee aux associes ou actionnaires,Le niveau de ventes a partir duquel l'entreprise ne perd plus d'argent,La conservation de documents prouvant les operations realisees,A,200,25,"Une SARL : une societe a responsabilite limitee, tres utilisee par les pme.","entrepreneuriat,glossaire"
ent-0297,Entrepreneuriat,entrepreneuriat,facile,Une entreprise vend 250 produits a 500 FCFA l'unite. Quel est son chiffre d'affaires ?,125 000 FCFA,62 500 FCFA,750 FCFA,12 500 FCFA,A,100,20,Chiffre d'affaires = prix x quantite = 500 FCFA x 250 = 125 000 FCFA.,"entrepreneuriat,calcul,chiffre-affaires"
ent-0298,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : Une personne qui cree une activite pour resoudre un probleme social ?,une fusion,une foire commerciale,un actionnariat salarie,un entrepreneur social,D,200,25,Il s'agit d'un entrepreneur social.,"entrepreneuriat,glossaire"
ent-0299,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : Un contrat qui couvre les risques lies a l'activite ?,une assurance professionnelle,un partenaire cle,un risque,la propriete intellectuelle,A,200,25,Il s'agit d'une assurance professionnelle.,"entrepreneuriat,glossaire"
ent-0300,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un audit ?",Un examen independant des comptes ou des processus de l'entreprise,Une structure qui accompagne les porteurs de projet en phase de demarrage,Le fait d'elargir son offre ou ses marches pour repartir les risques,Un professionnel qui certifie la regularite des comptes annuels,A,200,25,Un audit : un examen independant des comptes ou des processus de l'entreprise.,"entrepreneuriat,glossaire"
ent-0301,Entrepreneuriat,entrepreneuriat,facile,Que signifie le sigle SA dans le monde de l'entreprise ?,Etablissement de Microfinance,Produit Interieur Brut,Societe Anonyme,Chiffre d'Affaires,C,100,20,SA : Societe Anonyme.,"entrepreneuriat,sigles"
ent-0302,Entrepreneuriat,entrepreneuriat,facile,Vous voulez recruter votre premier employe. Quelle etape est indispensable ?,Definir clairement le poste et les taches attendues,Recruter le premier venu sans description de poste,Promettre un salaire sans le budgeter,Recruter dix personnes d'un coup,A,100,20,Une fiche de poste claire evite les malentendus.,"entrepreneuriat,mise-en-situation"
ent-0303,Entrepreneuriat,entrepreneuriat,moyen,Vous constatez qu'un seul client represente 80 % de votre chiffre d'affaires. Quel est le principal risque ?,Une meilleure protection contre la concurrence,Une hausse garantie de vos marges,Une forte dependance : sa perte mettrait l'entreprise en danger,Une reduction de vos charges fixes,C,200,25,La concentration du portefeuille client est un risque majeur.,"entrepreneuriat,mise-en-situation"
ent-0304,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : Un programme intensif qui aide une jeune entreprise a croitre vite ?,le besoin en fonds de roulement,la dilution,un accelerateur,un bon de livraison,C,200,25,Il s'agit d'un accelerateur.,"entrepreneuriat,glossaire"
ent-0305,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un actionnaire ?",Une personne qui detient des actions d'une societe anonyme,L'argent reellement disponible pour payer les depenses du moment,L'organisation des priorites pour utiliser efficacement ses journees,Un contact commercial identifie et potentiellement interesse,A,200,25,Un actionnaire : une personne qui detient des actions d'une societe anonyme.,"entrepreneuriat,glossaire"
ent-0306,Entrepreneuriat,entrepreneuriat,moyen,Quel document presente ce que l'entreprise possede et ce qu'elle doit ?,Le catalogue produits,Le compte de resultat,Le bilan,Le contrat de travail,C,200,25,Le bilan est une photographie du patrimoine.,"entrepreneuriat,gestion"
ent-0307,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe une garantie ?","L'ensemble des actions qui font connaitre, aimer et acheter une offre",Un bien ou un engagement qui securise le preteur en cas de non-remboursement,"Un objectif specifique, mesurable, atteignable, realiste et temporel",Le degre auquel l'offre repond aux attentes du client,B,200,25,Une garantie : un bien ou un engagement qui securise le preteur en cas de non-remboursement.,"entrepreneuriat,glossaire"
ent-0308,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un brevet ?",Un titre qui protege une invention technique,Le degre auquel l'offre repond aux attentes du client,Le passage d'une activite informelle a une activite enregistree,Le principe selon lequel l'associe ne perd que ses apports,A,200,25,Un brevet : un titre qui protege une invention technique.,"entrepreneuriat,glossaire"
ent-0309,Entrepreneuriat,entrepreneuriat,facile,Un client vous demande une prestation que vous ne maitrisez pas. Quelle reponse est la plus professionnelle ?,Facturer sans livrer,Accepter et improviser,Etre honnete et proposer un partenaire competent ou un delai d'apprentissage realiste,Promettre puis disparaitre,C,100,20,L'honnetete preserve la relation et la reputation.,"entrepreneuriat,mise-en-situation"
ent-0310,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : Une personne qui detient des actions d'une societe anonyme ?,un actionnaire,un prospect,la logistique,une etude de marche,A,200,25,Il s'agit d'un actionnaire.,"entrepreneuriat,glossaire"
ent-0311,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : Un element favorable de l'environnement que l'entreprise peut saisir ?,une opportunite,une marque,l'inbound marketing,un prototype,A,100,20,Il s'agit d'une opportunite.,"entrepreneuriat,glossaire"
ent-0312,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe le benchmarking ?",La facon dont l'entreprise cree de la valeur et gagne de l'argent,La comparaison de ses pratiques avec celles des meilleurs du secteur,La presentation courte et convaincante d'un projet,Une somme que l'entreprise doit encore a un fournisseur,B,200,25,Le benchmarking : la comparaison de ses pratiques avec celles des meilleurs du secteur.,"entrepreneuriat,glossaire"
ent-0313,Entrepreneuriat,entrepreneuriat,moyen,Vous avez teste votre offre : peu de clients reviennent. Que faut-il analyser d'abord ?,La taille de votre local,Le nombre de publications sur les reseaux,Le nombre d'associes,"Les raisons de non-retour : qualite, prix, experience ou besoin mal couvert",D,200,25,Le taux de retour mesure la valeur reelle percue.,"entrepreneuriat,mise-en-situation"
ent-0314,Entrepreneuriat,entrepreneuriat,moyen,Qu'est-ce que le financement par fonds propres ?,Un pret de la banque,L'argent apporte par l'entrepreneur et les associes,Une avance des clients,Un decouvert bancaire,B,200,25,Les fonds propres n'ont pas d'echeance de remboursement.,"entrepreneuriat,financement"
ent-0315,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : L'ensemble des marchandises detenues et non encore vendues ?,un stock,un bail,la responsabilite limitee,un franchise,A,100,20,Il s'agit d'un stock.,"entrepreneuriat,glossaire"
ent-0316,Entrepreneuriat,entrepreneuriat,facile,Qu'est-ce qu'un client fidele apporte a une entreprise ?,Des achats repetes et des recommandations,Uniquement des reclamations,Une exoneration d'impots,Une baisse automatique des couts fixes,A,100,20,Fideliser coute moins cher que conquerir.,"entrepreneuriat,marketing"
ent-0317,Entrepreneuriat,entrepreneuriat,facile,"En entrepreneuriat, que designe l'import ?",Le principe selon lequel les biens personnels peuvent etre engages,L'achat de produits ou services provenant d'un autre pays,L'estimation de la valeur financiere d'une entreprise,Une somme qu'un client doit encore a l'entreprise,B,100,20,L'import : l'achat de produits ou services provenant d'un autre pays.,"entrepreneuriat,glossaire"
ent-0318,Entrepreneuriat,entrepreneuriat,facile,Quelle attitude distingue un entrepreneur d'un simple executant ?,La fuite des responsabilites,La prise d'initiative et de responsabilite,Le refus de decider,L'attente des instructions,B,100,20,L'entrepreneur assume ses choix.,"entrepreneuriat,posture"
ent-0319,Entrepreneuriat,entrepreneuriat,facile,Une entreprise vend 40 produits a 1 500 FCFA l'unite. Quel est son chiffre d'affaires ?,6 000 FCFA,60 000 FCFA,120 000 FCFA,1 540 FCFA,B,100,20,Chiffre d'affaires = prix x quantite = 1 500 FCFA x 40 = 60 000 FCFA.,"entrepreneuriat,calcul,chiffre-affaires"
ent-0320,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe le positionnement ?",La place que l'offre occupe dans l'esprit du client par rapport aux concurrents,L'accord qui lie l'employeur et le salarie,La preuve ecrite qu'un paiement a bien ete effectue,Une jeune entreprise innovante qui cherche un modele economique reproductible,A,200,25,Le positionnement : la place que l'offre occupe dans l'esprit du client par rapport aux concurrents.,"entrepreneuriat,glossaire"
ent-0321,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : L'expression d'un mecontentement par un client ?,la veille concurrentielle,une reclamation,la diversification,le taux de conversion,B,100,20,Il s'agit d'une reclamation.,"entrepreneuriat,glossaire"
ent-0322,Entrepreneuriat,entrepreneuriat,facile,"En entrepreneuriat, que designe le pitch ?",Un element defavorable de l'environnement qui peut nuire a l'activite,La recherche active de nouveaux clients,La presentation courte et convaincante d'un projet,L'ensemble des regles qui organisent la prise de decision dans l'entreprise,C,100,20,Le pitch : la presentation courte et convaincante d'un projet.,"entrepreneuriat,glossaire"
ent-0323,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un plan de croissance ?",Un bien durable utilise plusieurs annees par l'entreprise,La feuille de route qui organise le developpement de l'activite,Le document qui compare les produits et les charges d'un exercice,Le developpement de l'activite au-dela des frontieres nationales,B,200,25,Un plan de croissance : la feuille de route qui organise le developpement de l'activite.,"entrepreneuriat,glossaire"
ent-0324,Entrepreneuriat,entrepreneuriat,facile,Que signifie le sigle CA dans le monde de l'entreprise ?,Chiffre d'Affaires,Groupement Inter-patronal du Cameroun,Progiciel de Gestion Integre,Retour sur Investissement,A,100,20,CA : Chiffre d'Affaires.,"entrepreneuriat,sigles"
ent-0325,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : Une jeune entreprise innovante qui cherche un modele economique reproductible ?,la motivation,une startup,la diversification,le RCCM,B,100,20,Il s'agit d'une startup.,"entrepreneuriat,glossaire"
ent-0326,Entrepreneuriat,entrepreneuriat,moyen,Quel risque une entreprise court-elle en publiant sans strategie sur les reseaux ?,Devenir automatiquement leader,Obtenir un financement,Reduire ses couts fixes,Perdre du temps sans generer de clients,D,200,25,La publication doit servir un objectif commercial.,"entrepreneuriat,digital"
ent-0327,Entrepreneuriat,entrepreneuriat,facile,Votre equipe ne comprend pas la direction du projet. Quelle est votre responsabilite ?,"Clarifier la vision, les priorites et le role de chacun",Attendre qu'ils devinent,Communiquer uniquement par ecrit anonyme,Changer de projet chaque semaine,A,100,20,La clarte est une responsabilite du dirigeant.,"entrepreneuriat,mise-en-situation"
ent-0328,Entrepreneuriat,entrepreneuriat,moyen,Que signifie le sigle NIU dans le monde de l'entreprise ?,Indication Geographique Protegee,Cout d'Acquisition Client,Numero d'Identifiant Unique,Societe Anonyme,C,200,25,NIU : Numero d'Identifiant Unique.,"entrepreneuriat,sigles"
ent-0329,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : Une organisation detenue et geree par ses membres pour leur benefice commun ?,l'analyse SWOT,un bon de livraison,une charge,une cooperative,D,200,25,Il s'agit d'une cooperative.,"entrepreneuriat,glossaire"
ent-0330,Entrepreneuriat,entrepreneuriat,challenge,Qu'est-ce que le credit-bail (leasing) ?,Un don d'equipement,La location d'un equipement avec option d'achat a la fin,Un pret sans interet,Une vente immediate,B,300,30,Le leasing evite d'immobiliser la tresorerie.,"entrepreneuriat,financement"
ent-0331,Entrepreneuriat,entrepreneuriat,facile,"En entrepreneuriat, que designe la resilience ?",La capacite a rebondir apres une difficulte,"Une societe a responsabilite limitee, tres utilisee par les PME",L'organisation des priorites pour utiliser efficacement ses journees,"La combinaison produit, prix, distribution et communication",A,100,20,La resilience : la capacite a rebondir apres une difficulte.,"entrepreneuriat,glossaire"
ent-0332,Entrepreneuriat,entrepreneuriat,moyen,Dans quel secteur d'activite Heirs Holdings s'est-elle developpee ?,La banque et l'investissement,Le ciment et l'agroalimentaire,Les logiciels informatiques,Les tablettes et smartphones,A,200,25,Heirs Holdings intervient dans : la banque et l'investissement.,"entrepreneuriat,figures"
ent-0333,Entrepreneuriat,entrepreneuriat,challenge,Votre application compte beaucoup d'inscrits mais peu d'utilisateurs actifs. Que revele cet indicateur ?,Que la valeur d'usage reelle du service reste faible,Que le marche est sature,Que le produit est deja rentable,Que la publicite est inutile,A,300,30,L'activite reelle compte plus que le nombre d'inscriptions.,"entrepreneuriat,mise-en-situation"
ent-0334,Entrepreneuriat,entrepreneuriat,moyen,Dans quel secteur d'activite OpenAI s'est-elle developpee ?,Le streaming musical,Les processeurs graphiques,Les reseaux sociaux,L'intelligence artificielle,D,200,25,OpenAI intervient dans : l'intelligence artificielle.,"entrepreneuriat,figures"
ent-0335,Entrepreneuriat,entrepreneuriat,challenge,Comment appelle-t-on ceci : Le principe selon lequel les biens personnels peuvent etre engages ?,un reseau professionnel,la responsabilite illimitee,un impaye,une chaine d'approvisionnement,B,300,30,Il s'agit de la responsabilite illimitee.,"entrepreneuriat,glossaire"
ent-0336,Entrepreneuriat,entrepreneuriat,challenge,De quel pays Verone Mankou est-il ou est-elle originaire ?,le Royaume-Uni,le Zimbabwe,le Soudan,le Congo,D,300,30,Verone Mankou est originaire de ce pays : le Congo.,"entrepreneuriat,figures"
ent-0337,Entrepreneuriat,entrepreneuriat,moyen,Un fournisseur livre systematiquement en retard. Quelle demarche structurer ?,Formaliser les delais dans le contrat et prevoir un fournisseur de secours,Attendre indefiniment,Arreter de vendre le produit concerne,Payer plus cher sans rien exiger,A,200,25,Le contrat et l'alternative reduisent le risque.,"entrepreneuriat,mise-en-situation"
ent-0338,Entrepreneuriat,entrepreneuriat,moyen,Quelle entreprise Jack Ma a-t-il ou a-t-elle fondee ou dirigee ?,InstaDeep,Chanel,Alibaba,SoleRebels,C,200,25,"Jack Ma : Alibaba - secteur le commerce en ligne, la Chine.","entrepreneuriat,figures"
ent-0339,Entrepreneuriat,entrepreneuriat,moyen,Une entreprise peut-elle etre rentable et manquer quand meme de tresorerie ?,"Oui, uniquement si elle fraude","Non, sauf en cas de vol","Oui, si les clients paient tard et les charges tombent tot","Non, c'est impossible",C,200,25,Rentabilite et tresorerie sont deux notions distinctes.,"entrepreneuriat,gestion"
ent-0340,Entrepreneuriat,entrepreneuriat,moyen,Vous voulez savoir si votre prix est accepte par le marche. Quel test simple ?,Demander a votre famille uniquement,Proposer le prix a un petit groupe de clients reels et observer les achats,Choisir un prix au hasard,Consulter un horoscope,B,200,25,Seul un test avec de vrais acheteurs valide un prix.,"entrepreneuriat,mise-en-situation"
ent-0341,Entrepreneuriat,entrepreneuriat,facile,"En entrepreneuriat, que designe le benefice ?",Le tableau qui prevoit mois par mois les entrees et sorties d'argent,Un prelevement obligatoire verse a l'Etat,Une premiere version simplifiee du produit servant a tester le marche,Ce qui reste quand on retire toutes les charges du chiffre d'affaires,D,100,20,Le benefice : ce qui reste quand on retire toutes les charges du chiffre d'affaires.,"entrepreneuriat,glossaire"
ent-0342,Entrepreneuriat,entrepreneuriat,moyen,Dans quel secteur d'activite IKEA s'est-elle developpee ?,Le mobilier,La restauration et le cafe,Le jeu video,Le textile,A,200,25,IKEA intervient dans : le mobilier.,"entrepreneuriat,figures"
ent-0343,Entrepreneuriat,entrepreneuriat,moyen,Que signifie le P de place dans le marketing mix ?,"La distribution, c'est-a-dire la facon dont le produit atteint le client",L'emplacement du siege social uniquement,La place de l'entreprise en bourse,Le lieu de naissance du fondateur,A,200,25,Place designe les canaux de distribution.,"entrepreneuriat,marketing"
ent-0344,Entrepreneuriat,entrepreneuriat,moyen,Qu'est-ce qu'un persona en marketing ?,Le portrait detaille d'un client type,Un mode de financement,Un logiciel comptable,Un statut juridique,A,200,25,Le persona guide les decisions produit et communication.,"entrepreneuriat,marketing"
ent-0345,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe la trace ecrite ?",Une reduction accordee sur le prix de vente,Un modele qui reduit les dechets en reutilisant et recyclant les ressources,La conservation de documents prouvant les operations realisees,Une structure qui accompagne les porteurs de projet en phase de demarrage,C,200,25,La trace ecrite : la conservation de documents prouvant les operations realisees.,"entrepreneuriat,glossaire"
ent-0346,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : Une facture arrivee a echeance et non reglee ?,un bilan,le crowdfunding,un impaye,un test utilisateur,C,200,25,Il s'agit d'un impaye.,"entrepreneuriat,glossaire"
ent-0347,Entrepreneuriat,entrepreneuriat,challenge,De quel pays Jensen Huang est-il ou est-elle originaire ?,le Zimbabwe,les Etats-Unis,la Suede,le Nigeria,B,300,30,Jensen Huang est originaire de ce pays : les Etats-Unis.,"entrepreneuriat,figures"
ent-0348,Entrepreneuriat,entrepreneuriat,facile,Dans quel secteur d'activite Tesla s'est-elle developpee ?,L'automobile electrique,L'automobile,Les reseaux sociaux,L'equipement sportif,A,100,20,Tesla intervient dans : l'automobile electrique.,"entrepreneuriat,figures"
